pc11_state_id,pc11_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_hl_dw_loc_inprem_no,pc11r_hl_dw_loc_nearprem_no,pc11r_hl_dw_loc_far_no,pc11u_hl_dw_loc_inprem_no,pc11u_hl_dw_loc_nearprem_no,pc11u_hl_dw_loc_far_no,pc11_tot_all_hosp,pc11_tot_all_hosp_doc_tot,pc11_tot_all_hosp_pmed_tot,pc11_tot_disp,pc11_tot_ch_cntr,pc11_tot_ph_cntr,pc11_tot_phs_cntr,pc11_tot_mcw_cntr,pc11_tot_tb_cln,pc11_tot_mh_cln,pc11_tot_fwc_cntr,pc11_tot_nh,pc11_tot_mh,pc11r_hl_dw_loc_inprem_sh,pc11r_hl_dw_loc_nearprem_sh,pc11r_hl_dw_loc_far_sh,pc11u_hl_dw_loc_inprem_sh,pc11u_hl_dw_loc_nearprem_sh,pc11u_hl_dw_loc_far_sh,pc11r_pca_tot_m,pc11r_pca_tot_f,pc11r_pca_p_06,pc11r_pca_m_06,pc11r_pca_f_06,pc11r_pca_p_sc,pc11r_pca_m_sc,pc11r_pca_f_sc,pc11r_pca_p_st,pc11r_pca_m_st,pc11r_pca_f_st,pc11r_pca_p_lit,pc11r_pca_m_lit,pc11r_pca_f_lit,pc11r_pca_p_ill,pc11r_pca_m_ill,pc11r_pca_f_ill,pc11r_pca_tot_work_p,pc11r_pca_tot_work_m,pc11r_pca_tot_work_f,pc11r_pca_mainwork_m,pc11r_pca_mainwork_f,pc11r_pca_main_cl_p,pc11r_pca_main_cl_m,pc11r_pca_main_cl_f,pc11r_pca_main_al_m,pc11r_pca_main_al_f,pc11r_pca_main_hh_p,pc11r_pca_main_hh_m,pc11r_pca_main_hh_f,pc11r_pca_main_ot_p,pc11r_pca_main_ot_m,pc11r_pca_main_ot_f,pc11r_pca_margwork_p,pc11r_pca_margwork_m,pc11r_pca_margwork_f,pc11r_pca_marg_cl_p,pc11r_pca_marg_cl_m,pc11r_pca_marg_cl_f,pc11r_pca_marg_al_m,pc11r_pca_marg_al_f,pc11r_pca_marg_hh_p,pc11r_pca_marg_hh_m,pc11r_pca_marg_hh_f,pc11r_pca_marg_ot_p,pc11r_pca_marg_ot_m,pc11r_pca_marg_ot_f,pc11r_pca_margwork36_p,pc11r_pca_margwork36_m,pc11r_pca_margwork36_f,pc11r_pca_marg_cl36_p,pc11r_pca_marg_cl36_m,pc11r_pca_marg_cl36_f,pc11r_pca_marg_al36_p,pc11r_pca_marg_al36_m,pc11r_pca_marg_al36_f,pc11r_pca_marg_hh36_p,pc11r_pca_marg_hh36_m,pc11r_pca_marg_hh36_f,pc11r_pca_marg_ot36_p,pc11r_pca_marg_ot36_m,pc11r_pca_marg_ot36_f,pc11r_pca_margwork03_p,pc11r_pca_margwork03_m,pc11r_pca_margwork03_f,pc11r_pca_marg_cl03_p,pc11r_pca_marg_cl03_m,pc11r_pca_marg_cl03_f,pc11r_pca_marg_al03_p,pc11r_pca_marg_al03_m,pc11r_pca_marg_al03_f,pc11r_pca_marg_hh03_p,pc11r_pca_marg_hh03_m,pc11r_pca_marg_hh03_f,pc11r_pca_marg_ot03_p,pc11r_pca_marg_ot03_m,pc11r_pca_marg_ot03_f,pc11r_pca_non_work_p,pc11r_pca_non_work_m,pc11r_pca_non_work_f,pc11r_pca_sex_2011,pc11u_pca_main_cl_p,pc11_slum_tot_p,pc11_pca_main_cl_p,pc11_urb_share,pc11r_pca_no_hh,pc11u_pca_no_hh,pc11_pca_no_hh,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
33,605,2224776,1701987,3926763,.27698001,.023540484,.30052051,232925,126122,21831,254756,556.57275,3129.2163,864.70111,11829311.89446259,36918903.60173035,4690384.807327271,20678570.50292969,15440982.89648438,3139423.368530273,20,229,883,101,13,59,505,106,60,0,59,0,3,22.134653,69.081543,8.7765074,52.674191,39.332569,7.9970026,1112329,1112447,248204,128065,120139,545417,270594,274823,65012,32673,32339,1475451,820333,655118,749325,291996,457329,1046586,650093,396493,527986,264343,142920,100252,42668,126990,105935,58239,24485,33754,358245,276259,81986,254257,122107,132150,20719,11672,9047,55380,70742,21208,6009,15199,86208,49046,37162,209888,102415,107473,17805,10219,7586,105848,47072,58776,16758,4796,11962,69477,40328,29149,44369,19692,24677,2914,1453,1461,20274,8308,11966,4450,1213,3237,16731,8718,8013,1178190,462236,715954,763729,10112,242376,153032,.43343258,534425,392575,927000,3997.277767837048,543.902,4541.1797,792329,564610,1356939
33,606,1969930,494945,2464875,.61132061,.024192018,.63551265,335138,167460,16172,351310,426.47626,2839.2898,514.22217,8892634.394485474,35736475.65716553,2581822.494300842,6819676.31640625,4024748.701171875,773367.5057983398,7,89,344,97,15,80,439,205,80,0,80,0,1,18.812864,75.602509,5.4619899,58.715904,34.652195,6.6585231,989726,980204,220384,114349,106035,493925,247457,246468,86775,43864,42911,1253098,710665,542433,716832,279061,437771,1048646,599938,448708,492746,311389,257887,172306,85581,157051,178087,26322,16983,9339,184788,146406,38382,244511,107192,137319,26685,15304,11381,61815,105645,7854,3037,4817,42512,27036,15476,210087,93208,116879,23716,13830,9886,145171,54048,91123,5903,2332,3571,35297,22998,12299,34424,13984,20440,2969,1474,1495,22289,7767,14522,1951,705,1246,7215,4038,3177,921284,389788,531496,1028668,7296,83320,265183,.20079923,472689,116147,588836,4619.084797680378,174.32,4793.4048,804135,165937,970072
33,607,2912146,519088,3431234,.66626638,.01859192,.68485832,518791,284291,16053,534844,439.311,2578.1663,502.35971,7720532.006126404,54834975.59304047,4673204.297859192,5487546.921875,5654305.8984375,1011781.000976563,10,124,499,98,21,82,707,93,83,0,82,0,3,11.483043,81.558159,6.9506359,45.157188,46.529453,8.3259764,1467712,1444434,344383,177555,166828,917983,462239,455744,71293,35746,35547,1783438,1014674,768764,1128708,453038,675670,1501610,866640,634970,677271,417901,314619,210832,103787,267636,251155,19440,10902,8538,242322,187901,54421,406438,189369,217069,45827,25963,19864,120502,163789,11997,4618,7379,64323,38286,26037,347789,164711,183078,40672,23244,17428,243070,104236,138834,8896,3615,5281,55151,33616,21535,58649,24658,33991,5155,2719,2436,41221,16266,24955,3101,1003,2098,9172,4670,4502,1410536,601072,809464,1399136,7203,108509,321822,.15128319,672342,121521,793863,6628.893585681915,201.34,6830.2334,1095172,155694,1250866
33,608,1702642,1774122,3476764,.34191912,.069591142,.41151029,321065,45978,73719,394784,478.74826,2626.0334,821.53479,4036605.007148743,35401540.51741791,5632486.49105835,18615273.41015625,23592414.97265625,4208828.308044434,13,180,1049,126,10,81,400,114,81,0,81,0,5,8.95646,78.549301,12.497418,40.123966,50.85186,9.071846,880571,822071,172833,91059,81774,317349,161911,155438,110080,55727,54353,1005438,588650,416788,697204,291921,405283,929348,542797,386551,507366,339218,211817,121441,90376,150934,170131,51408,32701,18707,262294,202290,60004,82764,35431,47333,8271,3871,4400,16034,29944,4005,1589,2416,24510,13937,10573,70989,30599,40390,7099,3301,3798,40409,14213,26196,3192,1269,1923,20289,11816,8473,11775,4832,6943,1172,570,602,5569,1821,3748,813,320,493,4221,2121,2100,773294,337774,435520,490498,34739,310831,246556,.51027966,450692,463944,914636,3556.445392772555,675.59,4232.0352,846584,711919,1558503
33,609,1016482,696125,1712607,.38758403,.067548871,.4551329,186150,21511,41410,227560,378.99011,2315.9778,574.18866,5350951.40814209,20775564.0970459,1868021.004737854,8571208.685546875,9701976.75,956538.3912353516,8,83,377,81,11,57,284,92,57,0,57,0,2,19.109926,74.19606,6.671289,44.580647,50.462006,4.9751558,513442,503040,87804,46294,41510,240579,121196,119383,55299,28478,26821,661410,374238,287172,355072,139204,215868,560720,311835,248885,293735,224768,137085,72998,64087,81898,104252,17082,8564,8518,178186,130275,47911,42217,18100,24117,5381,2241,3140,7798,13713,2198,691,1507,13127,7370,5757,37552,16356,21196,5005,2100,2905,19626,7285,12341,1779,600,1179,11142,6371,4771,4665,1744,2921,376,141,235,1885,513,1372,419,91,328,1985,999,986,455762,201607,254155,364491,14924,42129,152009,.40647095,280009,192263,472272,2682.080496609211,300.575,2982.6555,518503,315471,833974
33,610,1078677,1157976,2236653,.33735049,.11740658,.45475706,238848,30947,90765,329613,320.89636,1507.2122,541.59662,5864938.380966187,24190178.11645508,1867321.992652893,17446983.62597656,14754677.1875,1255659.694580078,15,243,805,90,6,47,248,63,47,0,47,0,3,18.372255,75.777122,5.849493,52.14764,44.100552,3.7530665,544854,533823,90868,46669,44199,212566,106321,106245,20025,10068,9957,644702,370314,274388,433975,174540,259435,627462,358934,268528,334288,238193,133481,78975,54506,117677,121171,24494,11979,12515,175658,125657,50001,54981,24646,30335,3812,1727,2085,13179,17768,2980,819,2161,17242,8921,8321,48363,22055,26308,3500,1596,1904,27433,11827,15606,2231,670,1561,15199,7962,7237,6618,2591,4027,312,131,181,3514,1352,2162,749,149,600,2043,959,1084,451215,185920,265295,281053,38815,168858,172296,.51772714,319228,334569,653797,3361.449610501528,768.29,4129.7397,572481,531205,1103686
33,611,299739,435655,735394,.17860995,.092081502,.27069145,45982,3756,25756,71738,168.72807,748.17529,311.77249,740926.1985473633,6978096.365722656,582035.9014892578,3567966.923828125,6958737.765625,936463.7991943359,8,147,284,47,3,25,91,25,25,0,25,0,4,8.9245634,84.052185,7.0107069,31.125401,60.705021,8.1693048,145909,153830,26292,13212,13080,86753,42691,44062,22752,11167,11585,221955,118463,103492,77784,27446,50338,160151,88967,71184,82259,64734,10981,6726,4255,23331,22651,1636,760,876,88394,51442,36952,13158,6708,6450,727,333,394,1799,1957,425,132,293,8250,4444,3806,11071,5628,5443,638,288,350,3291,1553,1738,330,90,240,6812,3697,3115,2087,1080,1007,89,45,44,465,246,219,95,42,53,1438,747,691,139588,56942,82646,42218,3611,68385,14592,.59241033,83021,114632,197653,1776.462007045746,582.2900000000001,2358.752,146993,171931,318924
33,612,1351735,808040,2159775,.48708278,.077867784,.56495059,330708,70744,58017,388725,304.81439,1435.7754,432.17914,5145009.188095093,27267381.03540039,2678908.800140381,8902060.75390625,10682902.078125,1393025.600585938,13,124,425,89,5,60,369,82,61,0,60,0,2,14.659399,77.69149,7.6328712,42.430569,50.918728,6.6396837,678605,673130,137539,71395,66144,310601,155203,155398,4521,2294,2227,870271,491736,378535,481464,186869,294595,762193,427632,334561,377520,272855,138361,82814,55547,165774,164934,13492,7162,6330,167814,121770,46044,111818,50112,61706,9143,4418,4725,29580,41164,4032,1462,2570,27899,14652,13247,96930,44113,52817,8236,4023,4213,61682,26087,35595,3058,1125,1933,23954,12878,11076,14888,5999,8889,907,395,512,9062,3493,5569,974,337,637,3945,1774,2171,589542,250973,338569,326554,16971,169331,155332,.37413156,350970,209803,560773,4434.616870522499,562.79,4997.4067,650375,312642,963017
33,613,629976,434517,1064493,.45349228,.070471004,.52396327,156261,16066,26378,182639,244.41245,1532.6879,372.0687,2843924.900085449,13041481.32266235,954601.601524353,7752624.8671875,3693070.08203125,424398.4985351563,7,77,307,45,8,31,168,62,31,0,31,0,0,16.888317,77.445313,5.6687903,65.313309,31.1129,3.5754178,312628,317348,61264,31442,29822,152799,75149,77650,191,101,90,394134,224431,169703,235842,88197,147645,352276,198005,154271,187801,139886,74343,45402,28941,72974,83287,5504,2896,2608,91579,66529,25050,24589,10204,14385,1832,1035,797,5614,10452,608,196,412,6083,3359,2724,21570,9038,12532,1678,960,718,14167,4957,9210,471,150,321,5254,2971,2283,3019,1166,1853,154,75,79,1899,657,1242,137,46,91,829,388,441,277700,114623,163077,172032,9457,45923,83800,.4081915,168396,118699,287095,2577.511994123459,283.5,2861.012,327687,180820,508507
33,614,1379498,1338033,2717531,.40454301,.040531199,.4450742,285598,52579,33832,319430,368.59225,2869.6836,645.66638,8033223.30796814,25156813.81494141,2417069.797691345,20570216.03320313,12219906.80078125,1326106.985229492,13,120,1046,81,8,53,466,54,54,0,53,0,2,22.560228,70.649529,6.7880154,60.294922,35.818699,3.887053,686164,693334,144785,74739,70046,286396,141137,145259,13743,7150,6593,946324,522174,424150,433174,163990,269184,716155,411660,304495,374010,256989,151571,92364,59207,136386,149212,13943,7167,6776,179887,138093,41794,85156,37650,47506,7959,4202,3757,19781,32798,2774,991,1783,21844,12676,9168,73164,32892,40272,6834,3710,3124,45459,17445,28014,1956,717,1239,18915,11020,7895,11992,4758,7234,1125,492,633,7120,2336,4784,818,274,544,2929,1656,1273,663343,274504,388839,435328,9968,312729,161539,.49237084,356079,341160,697239,3742.612695217133,466.265,4208.8779,630999,449650,1080649
33,615,468060,97163,565223,.71519458,.063634619,.77882922,81524,25498,9611,91135,292.24393,1161.2645,335.38873,1669319.705978394,9885579.59375,839883.0980987549,1220227.5859375,1240780.984375,69047.39990234375,7,41,192,31,2,26,115,57,26,0,26,0,1,13.468229,79.75779,6.7762566,48.234154,49.046604,2.729362,233926,234134,49368,25880,23488,150504,75254,75250,2156,1086,1070,301716,169106,132610,166344,64820,101524,258834,135614,123220,118455,100206,100920,55749,45171,35951,45573,3530,2024,1506,32687,24731,7956,40173,17159,23014,9404,4784,4620,9260,16238,850,336,514,4421,2779,1642,36355,15748,20607,8640,4435,4205,23220,8646,14574,651,269,382,3844,2398,1446,3818,1411,2407,764,349,415,2278,614,1664,199,67,132,577,381,196,209226,98312,110914,148018,6622,15661,107542,.17190206,123945,25298,149243,1601.607197165489,83.66999999999999,1685.2772,218661,36436,255097
33,616,671100,83794,754894,.71898061,.019938216,.73891884,102649,58266,3603,106252,367.02463,1571.8252,401.15579,2570696.702201843,13856687.71679688,1163094.002494812,701753.609375,1340418.78125,76000.6005859375,3,18,68,36,6,32,155,54,33,0,32,0,0,14.614285,78.774597,6.612133,33.121895,63.266098,3.5871336,333253,337847,72575,38306,34269,163770,81857,81913,9946,4897,5049,419413,237071,182342,251687,96182,155505,328972,190203,138769,154523,92907,93087,62339,30748,53963,48686,8832,5352,3480,42862,32869,9993,81542,35680,45862,11875,6288,5587,22880,35386,2203,832,1371,9198,5680,3518,68242,30478,37764,9703,5156,4547,48989,19716,29273,1696,650,1046,7854,4956,2898,13300,5202,8098,2172,1132,1040,9277,3164,6113,507,182,325,1344,724,620,342128,143050,199078,192139,1825,16750,94912,.11100101,175903,21187,197090,1828.487596988678,53.31,1881.7976,247430,24811,272241
33,617,1720725,885189,2605914,.50223166,.04912388,.55135554,293788,196642,31811,325599,531.54187,1927.1727,704.95776,9523476.180221558,30277681.7255249,2545692.70375061,11713446.6015625,8496310.05078125,1002784.61151123,9,235,501,77,9,57,326,81,57,0,57,0,3,22.488981,71.498497,6.0114641,55.224754,40.057095,4.7277746,868861,851864,192701,102525,90176,609922,307009,302913,9923,4974,4949,1126045,634883,491162,594680,233978,360702,851826,505773,346053,376759,199890,126716,90555,36161,163712,130076,12225,6384,5841,143920,116108,27812,275177,129014,146163,27323,16079,11244,85387,111255,9170,2839,6331,42042,24709,17333,231220,111084,120136,23700,14321,9379,164201,72678,91523,6732,2263,4469,36587,21822,14765,43957,17930,26027,3623,1758,1865,32441,12709,19732,2438,576,1862,5455,2887,2568,868899,363088,505811,784842,9319,145331,136035,.33968467,423473,212105,635578,3237.233121223748,459.32,3696.5532,576649,260622,837271
33,618,1251826,364624,1616450,.52718949,.029393742,.55658323,205530,119976,10823,216353,566.81451,1941.9685,674.56403,6643251.093544006,23619366.07653809,2071225.003379822,3860374.982421875,4737780.6484375,448903.7006835938,12,134,359,68,10,53,276,63,55,0,53,0,5,20.545078,73.045822,6.4055204,42.662205,52.358688,4.9609747,619369,632457,127738,65223,62515,459236,227905,231331,2210,1090,1120,921786,491270,430516,330040,128099,201941,545514,361908,183606,275751,109788,50857,43064,7793,125074,80456,5814,3781,2033,123338,103832,19506,159975,86157,73818,11939,8352,3587,59128,60848,2901,1386,1515,25159,17291,7868,136377,75733,60644,10522,7466,3056,101966,52115,49851,2233,1111,1122,21656,15041,6615,23598,10424,13174,1417,886,531,18010,7013,10997,668,275,393,3503,2250,1253,706312,257461,448851,496325,3472,100692,54329,.22557084,323350,90487,413837,2208.528498739004,187.76,2396.2886,385539,100789,486328
33,619,1006482,257795,1264277,.59434319,.037611686,.63195491,189268,88557,10858,200126,494.44504,2512.6218,591.28674,5093849.913757324,19975844.69555664,1129803.702163696,3078908.2265625,3164770.99609375,278493.8012695313,9,65,259,54,11,43,203,61,43,0,43,0,2,19.442249,76.243973,4.3122444,47.208038,48.524548,4.2700677,499954,506528,96687,49422,47265,388740,193888,194852,939,461,478,737887,396275,341612,268595,103679,164916,451099,299329,151770,239469,97345,55854,47029,8825,116639,72629,5662,3482,2180,86030,72319,13711,114285,59860,54425,8825,5788,3037,43467,45090,2660,1055,1605,14243,9550,4693,99761,53410,46351,7599,5061,2538,77713,39144,38569,1968,858,1110,12481,8347,4134,14524,6450,8074,1226,727,499,10844,4323,6521,692,197,495,1762,1203,559,555383,200625,354758,542739,4654,67416,60508,.20390706,261999,65220,327219,2035.579094537534,102.6,2138.1792,336814,75611,412425
33,620,1553965,851359,2405324,.48515531,.048033755,.53318906,297917,80815,29566,327483,498.72113,2323.1975,690.71674,9223588.904029846,28493499.78656006,1388798.099349976,11806173.95117188,8955626.75390625,659781.2014770508,15,196,1273,82,12,58,289,106,58,0,58,0,5,23.58588,72.861473,3.551332,55.127563,41.817261,3.0807719,764901,789064,156402,79985,76417,371090,184383,186707,1340,665,675,1104571,592950,511621,449394,171951,277443,676791,447630,229161,388791,175224,106802,85408,21394,176926,120991,10863,6609,4254,148433,119848,28585,112776,58839,53937,11702,7241,4461,38844,41971,2984,1166,1818,17275,11588,5687,97947,51827,46120,10751,6683,4068,69957,34102,35855,2501,1010,1491,14738,10032,4706,14829,7012,7817,951,558,393,10858,4742,6116,483,156,327,2537,1556,981,877174,317271,559903,815481,10504,181047,117306,.35394773,391064,214161,605225,3115.899597286014,366.46,3482.3596,564015,270190,834205
33,621,1280990,316354,1597344,.64703041,.018489297,.66551971,223694,67769,7363,231057,295.0571,1872.6929,354.14456,2165979.105674744,23179534.32313538,5158538.394454956,3499490.84942627,3705971.5234375,534385.2937011719,10,100,531,64,11,52,253,71,55,0,52,0,4,7.1011519,75.993988,16.912243,45.216564,47.88448,6.9047379,635232,645758,143557,73114,70443,242011,119985,122026,832,413,419,845525,469396,376129,435465,165836,269629,639322,378401,260921,331044,200417,185116,120117,64999,115426,108268,7424,4407,3017,115227,91094,24133,107861,47357,60504,16248,8432,7816,26276,41493,2830,999,1831,21014,11650,9364,92969,41444,51525,14436,7572,6864,59205,23300,35905,2107,792,1315,17221,9780,7441,14892,5913,8979,1812,860,952,8564,2976,5588,723,207,516,3793,1870,1923,641668,256831,384837,735167,4319,54260,189435,.19805001,305018,77394,382412,4341.498804852366,168.93,4510.4292,531461,100364,631825
33,622,926256,412845,1339101,.49937975,.019368816,.51874858,117677,72842,4489,122166,225.79126,2336.9468,312.95255,2988432.790967941,16121924.01136017,4336837.097335815,5403939.594726563,4070809.90625,965798.2924804688,12,117,529,56,10,41,282,81,41,0,41,0,4,12.743143,68.746399,18.49295,51.749481,38.983097,9.2487268,462210,464046,95563,48712,46851,184829,92228,92601,491,236,255,629045,352907,276138,297211,109303,187908,471554,275948,195606,212459,125276,112588,71420,41168,61926,55751,6428,3631,2797,101042,75482,25560,133819,63489,70330,23329,13055,10274,32237,40605,3673,1200,2473,33975,16997,16978,115696,55824,59872,21106,11888,9218,64966,28910,36056,2706,908,1798,26918,14118,12800,18123,7665,10458,2223,1167,1056,7876,3327,4549,967,292,675,7057,2879,4178,454702,186262,268440,513932,4442,83067,117030,.30830011,234513,104425,338938,4102.266801685095,176.66,4278.9268,337735,123367,461102
33,623,1191451,1846801,3038252,.28327835,.031128664,.31440699,258473,76543,29258,287731,349.0936,5817.6123,814.44995,4530423.110618591,24263563.93461609,2709000.496879578,25309157.3828125,18866325.69140625,3808466.508911133,13,312,1282,75,8,44,261,61,46,0,44,0,3,14.380652,77.018387,8.5990191,52.743782,39.317051,7.936769,601247,590204,128452,67137,61315,257852,129515,128337,4866,2487,2379,788090,446459,341631,403361,154788,248573,627737,361002,266735,307380,203857,74068,46652,27416,128393,130080,13089,6450,6639,165607,125885,39722,116500,53622,62878,10241,5301,4940,32078,44465,3571,1270,2301,26145,14973,11172,99808,46617,53191,8857,4596,4261,66172,28016,38156,2720,1041,1679,22059,12964,9095,16692,7005,9687,1384,705,679,10371,4062,6309,851,229,622,4086,2009,2077,563714,240245,323469,518646,7284,337321,81352,.60784984,315036,479851,794887,3412.98439194262,317.45,3730.4343,511237,662665,1173902
33,624,575418,670481,1245899,.36544156,.22249906,.58794063,167906,28894,107679,275585,287.62479,2255.158,542.19135,3780171.995361328,11229264.8170166,663071.4016265869,9518940.84375,7793154.5546875,826895.7963867188,8,112,659,61,4,37,140,58,38,0,37,0,4,24.120701,71.652222,4.2309575,52.476891,42.962818,4.5585871,290880,284538,56497,29276,27221,143589,72599,70990,1377,714,663,376650,213570,163080,198768,77310,121458,305029,173848,131181,155591,111056,25994,17095,8899,85071,82835,5833,3124,2709,66914,50301,16613,38382,18257,20125,1515,772,743,12983,15911,1046,465,581,6927,4037,2890,33468,16091,17377,1294,670,624,25215,11435,13780,828,393,435,6131,3593,2538,4914,2166,2748,221,102,119,3679,1548,2131,218,72,146,796,444,352,270389,117032,153357,78506,10377,166768,36371,.53815037,156719,181393,338112,2000.585587739944,297.31,2297.8955,266647,263944,530591
33,625,962062,980226,1942288,.21975,.038467754,.25821775,139360,35144,28814,168174,254.30031,2194.3721,459.18356,2531365.208953857,21510557.01451111,2446299.999855042,9079548.686767578,16362907.8125,1830620.607543945,8,129,554,65,13,37,216,63,39,0,37,0,6,9.5522499,81.171303,9.2312508,33.289394,59.99321,6.7118149,480360,481702,101250,51907,49343,263206,131286,131920,1078,541,537,653219,363736,289483,308843,116624,192219,512015,287096,224919,258942,187225,48321,29429,18892,66878,72482,9815,3943,5872,248671,158692,89979,65848,28154,37694,4402,2193,2209,13367,21777,2542,683,1859,23760,11911,11849,56526,24421,32105,4082,2027,2055,30719,11792,18927,1863,488,1375,19862,10114,9748,9322,3733,5589,320,166,154,4425,1575,2850,679,195,484,3898,1797,2101,450047,193264,256783,477190,4040,169727,52361,.50467592,265002,272746,537748,3783.172699660063,446.6999999999999,4229.8726,446167,407899,854066
33,626,942067,410699,1352766,.50188631,.019463934,.5213502,98302,48250,5253,103555,238.37799,2150.0876,326.51822,1277392.19379425,15855519.07836914,5728596.902320862,2116718.9765625,5510225.76171875,1889306.097839355,10,96,524,56,6,43,219,43,45,0,43,0,4,5.5879169,69.359528,25.059589,22.248232,57.916416,19.85796,474186,467881,96346,49144,47202,204849,102726,102123,501,244,257,651505,362559,288946,290562,111627,178935,459419,278119,181300,230965,130651,145551,86598,58953,52761,45541,10042,4667,5375,107721,86939,20782,97803,47154,50649,22628,11879,10749,20401,27849,5006,1175,3831,21919,13699,8220,86888,41955,44933,20818,10944,9874,42970,18222,24748,4152,898,3254,18948,11891,7057,10915,5199,5716,1810,935,875,5280,2179,3101,854,277,577,2971,1808,1163,482648,196067,286581,379832,4204,47611,149755,.30359945,228599,95141,323740,3951.988086044788,191.015,4143.0029,361616,124257,485873
33,627,859215,876802,1736017,.28491718,.030512296,.31542948,145475,36309,15924,161399,205.34566,2113.7947,377.47403,2471913.692314148,18477764.72692871,2243268.995109558,11627027.63012695,9670338.41015625,1361362.41015625,9,284,641,61,8,34,227,81,34,0,34,0,4,10.657878,79.668549,9.6720562,51.319633,42.683155,6.008812,423216,435999,89210,45603,43607,228606,113399,115207,1258,618,640,632383,334382,298001,226832,88834,137998,412947,251192,161755,221580,126316,40599,28060,12539,75890,69585,9947,3888,6059,151875,113742,38133,65051,29612,35439,3504,1855,1649,15018,21291,3401,810,2591,21837,11929,9908,58240,26797,31443,3260,1747,1513,33801,14102,19699,2603,623,1980,18576,10325,8251,6811,2815,3996,244,108,136,2508,916,1592,798,187,611,3261,1604,1657,446268,172024,274244,443671,4003,95713,44602,.50506532,231933,226561,458494,4184.23740157485,414.8000000000001,4599.0371,347896,305185,653081
